SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,MonthlyIncome_NA,NumberOfDependents_NA,TotalPastDueEvents,HasDependents,HasRealEstateLoan,HighRevolvingUtilization,DebtRatioAboveOne,IncomePerDependent,ApproxMonthlyDebt,LogMonthlyIncome
0,0.045423864,64,0,0.181311286,5200.0,4,0,1,0,0.0,0,0,0,0,1,0,0,5200.0,942.8186872,8.556606193773073
0,0.311954668,61,0,0.269281443,9866.0,12,0,2,0,2.0,0,0,0,1,1,0,0,3288.6666666666665,2656.730716638,9.196951134857168
0,0.078738916,46,0,0.166215372,4800.0,6,0,1,0,4.0,0,0,0,1,1,0,0,960.0,797.8337856,8.476579508530941
0,0.137609462,49,0,0.429533892,7272.0,11,0,2,0,0.0,0,0,0,0,1,0,0,7272.0,3123.570462624,8.89192414015454
0,0.030173038,64,0,0.17386957,9000.0,8,0,1,0,0.0,0,0,0,0,1,0,0,9000.0,1564.82613,9.105090961257083
0,0.021978375,40,0,0.443755624,10000.0,12,0,5,0,2.0,0,0,0,1,1,0,0,3333.333333333333,4437.55624,9.210440366976515
0,0.443696851,27,0,0.024340075,5833.0,4,0,0,0,0.0,0,0,0,0,0,0,0,5833.0,141.975657475,8.671458150427666
0,0.007506793,60,0,1253.0,0.0,8,0,1,0,1.0,1,0,0,1,1,0,1,0.0,0.0,0.0
0,0.046640328,92,1,0.034326669,2650.0,13,0,0,0,0.0,0,0,1,0,0,0,0,2650.0,90.96567285,7.8826922062890254
0,0.292365949,50,0,0.420180551,8750.0,8,0,2,0,0.0,0,0,0,0,1,0,0,8750.0,3676.57982125,9.076923258535832
0,0.20808276,64,0,2826.0,0.0,14,0,2,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.9999999,66,1,0.358101135,1937.0,4,1,0,0,0.0,0,0,2,0,0,0,0,1937.0,693.6418984950001,7.569411792450712
0,0.013500824,53,0,0.183464028,19000.0,8,0,1,0,2.0,0,0,0,1,1,0,0,6333.333333333333,3485.816532,9.852246888342531
0,0.9999999,62,0,0.04965839,6000.0,1,0,0,0,0.0,0,0,0,0,0,0,0,6000.0,297.95034,8.699681400989514
1,0.655316473,63,0,5223.0,0.0,19,0,2,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.9999999,50,2,1208.0,0.0,4,0,1,0,0.0,1,0,2,0,1,0,1,0.0,0.0,0.0
0,0.028113957,61,0,0.031349387,2200.0,12,0,0,0,0.0,0,0,0,0,0,0,0,2200.0,68.9686514,7.696667081526462
0,0.222696207,42,0,800.0,1.0,3,0,1,0,2.0,0,0,0,1,1,0,1,0.3333333333333333,800.0,0.6931471805599453
0,0.593985244,63,0,0.332698534,5250.0,4,0,2,0,0.0,0,0,0,0,1,0,0,5250.0,1746.6673035,8.566173813637858
0,0.017508178,73,1,0.135589153,4166.0,12,0,1,0,0.0,0,0,1,0,1,0,0,4166.0,564.8644113979999,8.334951631422454
0,0.611865678,72,0,0.04578345,7600.0,3,0,1,0,0.0,0,0,0,0,1,0,0,7600.0,347.95422,8.936035096566041
0,0.333060631,52,3,0.700153374,5215.0,15,0,2,1,0.0,0,0,4,0,1,0,0,5215.0,3651.29984541,8.559486103606488
0,0.009025178,45,0,0.376836435,8167.0,4,0,1,0,2.0,0,0,0,1,1,0,0,2722.333333333333,3077.623164645,9.0079793598445
0,0.260271523,44,0,0.296854804,6962.0,11,0,1,0,0.0,0,0,0,0,1,0,0,6962.0,2066.703145448,8.848365694942547
0,0.455950788,63,1,0.701766078,6001.0,19,0,2,0,0.0,0,0,1,0,1,0,0,6001.0,4211.298234078,8.699848026000312
0,0.080288098,37,0,0.322446259,6000.0,7,0,1,0,0.0,0,0,0,0,1,0,0,6000.0,1934.677554,8.699681400989514
1,1.953488372,38,0,0.153500141,3556.0,5,0,0,0,2.0,0,0,0,1,0,1,0,1185.3333333333333,545.846501396,8.176672771948455
0,0.181557324,36,0,0.56071964,2000.0,7,0,1,0,1.0,0,0,0,1,1,0,0,1000.0,1121.4392799999998,7.601402334583733
0,0.147123525,41,0,0.436025621,6400.0,5,0,1,0,2.0,0,0,0,1,1,0,0,2133.333333333333,2790.5639744,8.764209507142004
0,0.025601772,63,1,0.262773723,10000.0,8,0,1,0,0.0,0,0,1,0,1,0,0,10000.0,2627.73723,9.210440366976515
0,0.0,76,0,0.002465931,7704.0,3,0,0,0,0.0,0,0,0,0,0,0,0,7704.0,18.997532424000003,8.949624747754216
0,0.196372799,43,0,0.537485582,2600.0,10,0,1,0,0.0,0,0,0,0,1,0,0,2600.0,1397.4625132,7.8636512654486515
0,0.083945242,64,0,0.588073078,2900.0,6,0,1,0,0.0,0,0,0,0,1,0,0,2900.0,1705.4119262,7.972810784121404
0,0.034833091,67,0,0.460246187,12916.0,9,0,2,0,0.0,0,0,0,0,1,0,0,12916.0,5944.539751292,9.466299552232016
0,0.787522133,52,0,0.353860086,4416.0,12,0,0,0,1.0,0,0,0,1,0,0,0,2208.0,1562.6461397760002,8.393216011596527
0,0.0,66,0,3730.0,0.0,8,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.125429152,55,0,0.476704659,5000.0,3,0,2,0,0.0,0,0,0,0,1,0,0,5000.0,2383.523295,8.517393171418904
0,0.06037487,42,0,0.578676723,5833.0,17,0,2,0,2.0,0,0,0,1,1,0,0,1944.3333333333333,3375.421325259,8.671458150427666
0,0.9999999,28,0,0.0,2025.165864214351,0,0,0,0,0.0,1,1,0,0,0,0,0,2025.165864214351,0.0,7.613900549283086
0,0.295928252,47,0,0.283765445,14000.0,6,0,2,0,1.0,0,0,0,1,1,0,0,7000.0,3972.71623,9.546884034617923
1,0.973339258,61,1,0.209961825,5500.0,11,0,0,1,1.0,0,0,2,1,0,0,0,2750.0,1154.7900375,8.612685172875459
0,0.002856735,73,0,0.000285687,10500.0,10,0,0,0,0.0,0,0,0,0,0,0,0,10500.0,2.9997135000000004,9.259225769705994
0,0.877564897,58,0,2825.0,0.0,10,0,2,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.9999999,68,0,0.040493251,6000.0,0,0,0,0,0.0,0,0,0,0,0,0,0,6000.0,242.959506,8.699681400989514
0,0.053431552,41,0,0.20364404,9000.0,3,0,1,0,0.0,0,0,0,0,1,0,0,9000.0,1832.79636,9.105090961257083
0,0.732660667,44,2,0.14041952,9200.0,15,0,1,0,0.0,0,0,2,0,1,0,0,9200.0,1291.859584,9.12706745278236
0,0.084220458,42,0,0.458551158,6694.0,26,0,2,0,4.0,0,0,0,1,1,0,0,1338.8,3069.541451652,8.809116258125274
0,0.114561798,40,0,0.359964004,10000.0,20,0,2,0,2.0,0,0,0,1,1,0,0,3333.333333333333,3599.64004,9.210440366976515
0,0.012151003,78,0,0.008886914,4500.0,12,0,0,0,0.0,0,0,0,0,0,0,0,4500.0,39.991113,8.412054873292933
0,0.081310737,81,0,0.165566887,3333.0,4,0,0,0,0.0,0,0,0,0,0,0,0,3333.0,551.834434371,8.111928063310739
0,0.09811305,49,0,0.257017809,6625.0,9,0,2,0,0.0,0,0,0,0,1,0,0,6625.0,1702.742984625,8.798756582859841
1,1.048210842,58,7,0.151956584,3500.0,12,0,0,0,0.0,0,0,7,0,0,1,0,3500.0,531.8480440000001,8.160803920954665
0,0.011883886,54,0,0.092913547,9750.0,8,0,1,0,2.0,0,0,0,1,1,0,0,3250.0,905.90708325,9.18512512283512
0,0.75264947,33,1,0.058322869,7166.0,6,0,0,0,0.0,0,0,1,0,0,0,0,7166.0,417.941679254,8.877242435993919
0,0.112321289,53,0,0.266909775,8500.0,9,0,1,0,5.0,0,0,0,1,1,0,0,1416.6666666666667,2268.7330875,9.04793908261736
0,0.0,23,0,0.0,1725.0,1,0,0,0,0.0,0,0,0,0,0,0,0,1725.0,0.0,7.453561871643373
0,0.634327056,49,1,0.123125125,15000.0,7,0,0,0,1.0,0,0,1,1,0,0,0,7500.0,1846.876875,9.61587214452889
0,0.15576324,44,0,0.278077082,4825.0,4,0,1,0,2.0,0,0,0,1,1,0,0,1608.3333333333333,1341.72192065,8.481773246184977
0,0.0,63,0,0.007988922,9387.0,9,0,0,0,0.0,0,0,0,0,0,0,0,9387.0,74.99201081400001,9.147187556970914
0,0.090614887,42,0,86.0,0.0,5,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.034645112,65,0,0.125189985,12500.0,4,0,1,0,1.0,0,0,0,1,1,0,0,6250.0,1564.8748125,9.433563920090563
0,0.027446383,54,0,1612.0,0.0,6,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.412398622,28,0,0.037259615,4991.0,5,0,0,0,0.0,0,0,0,0,0,0,0,4991.0,185.962738465,8.515591910049263
0,0.024670782,78,0,392.0,0.0,6,0,1,0,0.0,1,1,0,0,1,0,1,0.0,0.0,0.0
0,0.046710961,66,0,1.117952819,2500.0,12,0,1,0,0.0,0,0,0,0,1,0,1,2500.0,2794.8820475,7.824445930877619
0,0.976531824,32,0,0.264078812,6800.0,6,0,0,0,2.0,0,0,0,1,0,0,0,2266.6666666666665,1795.7359216,8.824824939175638
0,0.007982621,43,1,0.009691169,208333.0,11,0,1,0,1.0,0,0,1,1,1,0,0,104166.5,2018.990311277,12.246897840045309
0,0.267541336,59,0,0.637607437,5700.0,13,0,2,0,1.0,0,0,0,1,1,0,0,2850.0,3634.3623909,8.648396877031582
0,0.019779326,76,0,0.267149259,2900.0,9,0,0,0,0.0,0,0,0,0,0,0,0,2900.0,774.7328511,7.972810784121404
0,0.010402205,68,0,0.094140517,3600.0,6,0,1,0,0.0,0,0,0,0,1,0,0,3600.0,338.9058612,8.188966863648876
0,0.9999999,61,0,0.529548989,1285.0,3,0,1,0,0.0,0,0,0,0,1,0,0,1285.0,680.4704508650001,7.1592919047975645
0,0.029816467,68,0,0.175139978,4464.0,12,0,1,0,1.0,0,0,0,1,1,0,0,2232.0,781.824861792,8.4040244933106
0,0.181713732,57,0,0.130453416,11666.0,17,0,1,0,1.0,0,0,0,1,1,0,0,5833.0,1521.869551056,9.364519622823858
0,0.051368557,68,0,0.445277361,4668.0,10,0,1,0,2.0,0,0,0,1,1,0,0,1556.0,2078.554721148,8.448700194970938
0,0.29264536,57,0,0.205927884,26484.0,11,0,2,0,3.0,0,0,0,1,1,0,0,6621.0,5453.794079856,10.184333813978627
1,0.220823719,46,1,0.637749121,1705.0,5,0,0,0,0.0,0,0,1,0,0,0,0,1705.0,1087.362251305,7.441906728051625
0,0.008099838,69,0,0.389895596,8332.0,3,0,1,0,0.0,0,0,0,0,1,0,0,8332.0,3248.610105872,9.027978814382209
0,0.0,44,0,0.326383681,6666.0,4,0,2,0,1.0,0,0,0,1,1,0,0,3333.0,2175.673617546,8.80492526261806
0,0.006099797,28,0,0.139429485,3750.0,8,0,0,0,0.0,0,0,0,0,0,0,0,3750.0,522.86056875,8.229777750081887
0,0.909538698,53,1,0.595653913,7500.0,16,0,1,0,1.0,0,0,1,1,1,0,0,3750.0,4467.4043475,8.922791623969637
0,0.941072508,40,0,0.178184282,8855.0,9,0,1,0,0.0,0,0,0,0,1,0,0,8855.0,1577.82181711,9.088850474388472
0,0.991667222,36,1,0.554878049,5411.0,10,0,2,0,1.0,0,0,1,1,1,0,0,2705.5,3002.4451231390003,8.59637398929068
0,0.691488418,42,0,0.272721679,16250.0,11,0,1,0,1.0,0,0,0,1,1,0,0,8125.0,4431.72728375,9.69590972432601
0,0.112855258,64,0,0.307576329,2652.0,6,0,1,0,0.0,0,0,0,0,1,0,0,2652.0,815.6924245079999,7.88344635413774
0,0.260971034,57,0,5439.0,0.0,16,0,3,0,0.0,1,1,0,0,1,0,1,0.0,0.0,0.0
0,0.048244493,62,0,0.262879153,16615.0,11,0,1,0,1.0,0,0,0,1,1,0,0,8307.5,4367.737127095,9.718121365555948
0,0.9999999,47,0,0.092163472,9493.0,2,2,0,1,0.0,0,0,3,0,0,0,0,9493.0,874.907839696,9.158415299111264
0,0.9999999,62,0,0.0,5480.0,3,0,0,0,0.0,0,0,0,0,0,0,0,5480.0,0.0,8.609042845046117
0,0.074256375,49,0,0.347930414,5000.0,11,0,2,0,3.0,0,0,0,1,1,0,0,1250.0,1739.65207,8.517393171418904
0,0.144878408,66,0,0.28446242,8900.0,9,0,1,0,0.0,0,0,0,0,1,0,0,8900.0,2531.715538,9.093918908958932
0,0.191001932,54,0,0.705627706,5081.0,10,0,2,0,2.0,0,0,0,1,1,0,0,1693.6666666666667,3585.294374186,8.53346016388011
0,0.219382879,56,1,942.0,0.0,9,0,1,0,1.0,1,0,1,1,1,0,1,0.0,0.0,0.0
0,0.679813777,83,0,0.689589756,4216.0,6,0,2,0,0.0,0,0,0,0,1,0,0,4216.0,2907.3104112960004,8.34687925374656
0,2340.0,45,0,0.339332853,8333.0,7,0,2,0,2.0,0,0,0,1,1,1,0,2777.6666666666665,2827.660664049,9.0280988119824
0,0.371875401,29,0,0.53628857,2300.0,9,0,1,0,3.0,0,0,0,1,1,0,0,575.0,1233.463711,7.741099090035366
0,0.025856408,67,0,0.083799311,13054.0,13,0,1,0,0.0,0,0,0,0,1,0,0,13054.0,1093.916205794,9.47692648113323
0,0.547887778,29,1,0.24651504,2725.0,5,0,0,1,0.0,0,0,2,0,0,0,0,2725.0,671.753484,7.910590612256477
0,0.271668778,46,1,0.282830201,15800.0,14,0,2,0,4.0,0,0,1,1,1,0,0,3160.0,4468.7171758,9.6678285081515
0,0.085152475,25,0,1005.0,0.0,5,0,0,0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0
0,0.897203427,68,0,0.787803049,4000.0,8,0,2,0,0.0,0,0,0,0,1,0,0,4000.0,3151.212196,8.294299608857235
0,0.25889775,33,0,0.537441339,4900.0,3,0,1,0,1.0,0,0,0,1,1,0,0,2450.0,2633.4625611,8.497194544909547
0,0.0,55,1,0.03988553,5590.0,8,0,0,0,0.0,0,0,1,0,0,0,0,5590.0,222.9601127,8.628913441026645
0,0.035940506,46,0,0.271186441,6666.0,10,0,1,0,3.0,0,0,0,1,1,0,0,1666.5,1807.728815706,8.80492526261806
0,0.9999999,66,0,0.046633911,11600.0,2,0,0,0,1.0,0,0,0,1,0,0,0,5800.0,540.9533676,9.358846580275406
0,0.465238835,66,0,0.391427671,3172.0,8,1,1,0,0.0,0,0,1,0,1,0,0,3172.0,1241.6085724119998,8.062432791583195
0,0.865423051,48,0,0.075848303,500.0,1,0,0,0,0.0,0,0,0,0,0,0,0,500.0,37.9241515,6.2166061010848646
0,0.696411671,52,0,0.408871921,11000.0,11,0,1,0,4.0,0,0,0,1,1,0,0,2200.0,4497.591131,9.305741456739437
0,0.544497658,32,1,0.166766647,6667.0,5,1,0,0,0.0,0,0,2,0,0,0,0,6667.0,1111.833235549,8.805075243870684
0,0.081238383,51,0,0.066830086,7750.0,14,0,0,0,2.0,0,0,0,1,0,0,0,2583.333333333333,517.9331665,8.955577146281511
0,0.948762809,27,0,0.144948404,4166.0,5,0,0,0,0.0,0,0,0,0,0,0,0,4166.0,603.855051064,8.334951631422454
0,0.0,32,2,0.463610776,7460.0,10,0,1,1,0.0,0,0,3,0,1,0,0,7460.0,3458.53638896,8.917444732471514
0,0.016598893,30,0,0.136575616,1500.0,5,0,0,0,0.0,0,0,0,0,0,0,0,1500.0,204.863424,7.313886831633462
0,0.063329564,37,0,0.329935275,6179.0,6,0,1,0,3.0,0,0,0,1,1,0,0,1544.75,2038.670064225,8.729073550451737
0,0.093638481,49,0,0.042836573,8333.0,10,0,0,0,1.0,0,0,0,1,0,0,0,4166.5,356.957162809,9.0280988119824
0,0.0,37,0,0.184027338,7900.0,5,0,1,0,5.0,0,0,0,1,1,0,0,1316.6666666666667,1453.8159702,8.974744612722734
0,0.730271957,36,1,0.632794037,5500.0,10,0,2,0,0.0,0,0,1,0,1,0,0,5500.0,3480.3672035,8.612685172875459
0,0.426371142,62,1,0.406053995,3666.0,15,0,1,0,0.0,0,0,1,0,1,0,0,3666.0,1488.59394567,8.207129168071326
0,0.948978489,57,0,0.043744532,8000.0,3,0,0,0,1.0,0,0,0,1,0,0,0,4000.0,349.956256,8.987321812850125
0,0.0,59,0,0.0,4200.0,7,0,0,0,1.0,0,0,0,1,0,0,0,2100.0,0.0,8.343077871169383
0,1.00264667,38,2,0.472542946,3550.0,8,1,0,1,4.0,0,0,4,1,0,1,0,710.0,1677.5274583,8.174984532943087
0,0.0164781,92,0,10.0,0.0,3,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.042606843,58,0,3976.0,0.0,13,0,3,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.022890604,37,0,0.288477299,6100.0,16,0,1,0,0.0,0,0,0,0,1,0,0,6100.0,1759.7115239000002,8.716207971151853
0,0.283821988,63,0,0.750200803,1244.0,9,0,0,0,0.0,0,0,0,0,0,0,0,1244.0,933.249798932,7.126890808898808
0,0.319779462,32,0,1.247340213,12500.0,12,0,8,0,0.0,0,0,0,0,1,0,1,12500.0,15591.7526625,9.433563920090563
0,0.155240525,52,0,0.483518065,6946.0,15,0,2,0,1.0,0,0,0,1,1,0,0,3473.0,3358.51647949,8.846065190692881
0,0.013115183,43,0,4211.0,0.0,21,0,2,0,2.0,0,0,0,1,1,0,1,0.0,0.0,0.0
0,0.067259209,29,1,0.168340507,2090.0,3,0,0,0,0.0,0,0,1,0,0,0,0,2090.0,351.83165963,7.645397699428633
0,0.284236153,45,1,0.318890815,7500.0,9,0,1,0,2.0,0,0,1,1,1,0,0,2500.0,2391.6811125,8.922791623969637
0,0.727560021,38,0,0.712458746,2423.0,6,0,1,0,1.0,0,0,0,1,1,0,0,1211.5,1726.2875415580002,7.793174347189205
0,0.687779097,62,0,0.249471161,7090.0,15,0,0,0,0.0,0,0,0,0,0,0,0,7090.0,1768.75053149,8.866581653303996
0,0.9999999,29,0,0.0,2663.741449318835,0,0,0,0,0.0,1,0,0,0,0,0,0,2663.741449318835,0.0,7.887862314752327
0,0.033708851,41,0,0.408706353,6500.0,9,0,1,0,2.0,0,0,0,1,1,0,0,2166.6666666666665,2656.5912945,8.77971129020447
0,0.0,29,0,0.193935355,3000.0,7,0,0,0,0.0,0,0,0,0,0,0,0,3000.0,581.806065,8.006700845440367
1,0.03719769,47,0,0.03975841,25000.0,11,0,1,0,3.0,0,0,0,1,1,0,0,6250.0,993.96025,10.12667110305036
0,0.0,55,1,0.388320836,4400.0,4,0,2,0,1.0,0,0,1,1,1,0,0,2200.0,1708.6116784,8.38958706681109
0,0.053589282,87,0,0.001534331,5213.0,4,0,0,0,0.0,0,0,0,0,0,0,0,5213.0,7.998467503,8.559102594493448
0,0.100773109,41,0,0.199761673,9230.0,7,0,1,0,0.0,0,0,0,0,1,0,0,9230.0,1843.80024179,9.130322663990151
0,0.0,61,0,1.394967177,913.0,11,0,2,0,0.0,0,0,0,0,1,0,1,913.0,1273.605032601,6.81783057145415
0,0.399946674,28,0,0.189702574,4000.0,6,0,0,0,1.0,0,0,0,1,0,0,0,2000.0,758.8102960000001,8.294299608857235
0,0.052653171,43,0,0.572292191,1984.0,9,0,0,0,4.0,0,0,0,1,0,0,0,396.8,1135.427706944,7.59337419312129
0,0.072318616,71,0,0.426412462,4300.0,8,0,2,0,1.0,0,0,0,1,1,0,0,2150.0,1833.5735866,8.366602832783736
0,0.203959597,46,0,0.072914726,16100.0,6,0,1,0,2.0,0,0,0,1,1,0,0,5366.666666666667,1173.9270886,9.686636660844938
0,0.9999999,30,0,0.090341011,5600.0,1,0,0,0,0.0,0,0,0,0,0,0,0,5600.0,505.9096616,8.630700432209832
1,0.880370887,43,0,0.461323764,7523.0,6,0,1,0,1.0,0,0,0,1,1,0,0,3761.5,3470.538676572,8.925853190420922
0,0.429246267,59,0,0.381254316,15928.0,17,0,1,0,1.0,0,0,0,1,1,0,0,7964.0,6072.618745248,9.67589662629464
0,0.0,47,0,773.0,0.0,2,0,1,0,1.0,1,0,0,1,1,0,1,0.0,0.0,0.0
0,0.049529205,61,0,542.0,0.0,15,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.360907571,72,0,0.356679286,3697.0,6,0,1,0,0.0,0,0,0,0,1,0,0,3697.0,1318.643320342,8.21554741194707
0,0.335737457,50,0,0.45722203,5773.0,9,0,1,0,1.0,0,0,0,1,1,0,0,2886.5,2639.54277919,8.661120360222881
1,0.635720859,68,1,0.218071277,25000.0,27,0,3,0,0.0,0,0,1,0,1,0,0,25000.0,5451.781925,10.12667110305036
0,0.0,58,0,8380.0,0.0,20,0,5,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.507972665,69,2,0.193935355,3000.0,10,2,0,2,0.0,0,0,6,0,0,0,0,3000.0,581.806065,8.006700845440367
0,0.245841666,71,0,151.0,0.0,5,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
1,0.953343701,48,2,2073.0,0.0,5,1,2,2,0.0,1,0,5,0,1,0,1,0.0,0.0,0.0
0,0.9999999,37,0,0.184625639,4500.0,2,0,0,0,1.0,0,0,0,1,0,0,0,2250.0,830.8153755000001,8.412054873292933
0,0.118853837,50,0,2720.0,0.0,7,0,1,0,2.0,1,0,0,1,1,0,1,0.0,0.0,0.0
0,0.630073985,38,0,0.563328034,1886.0,3,0,1,0,0.0,0,0,0,0,1,0,0,1886.0,1062.436672124,7.54274354536855
0,0.9999999,35,0,3388.0,0.0,1,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.028423247,59,0,0.033982276,14330.0,12,0,1,0,0.0,0,0,0,0,1,0,0,14330.0,486.96601508,9.570180302058072
0,0.143427862,67,0,0.119463561,5666.0,9,0,0,0,0.0,0,0,0,0,0,0,0,5666.0,676.880536626,8.64241515616962
0,0.186682782,30,0,0.698120752,2500.0,7,0,2,0,2.0,0,0,0,1,1,0,0,833.3333333333334,1745.30188,7.824445930877619
0,0.496388581,56,0,0.170164956,19580.0,12,0,1,0,1.0,0,0,0,1,1,0,0,9790.0,3331.82983848,9.882314987303326
0,0.457526639,51,0,0.333583302,8000.0,16,0,2,0,2.0,0,0,0,1,1,0,0,2666.6666666666665,2668.666416,8.987321812850125
0,0.728218119,40,1,3878.0,0.0,10,0,2,0,0.0,1,0,1,0,1,0,1,0.0,0.0,0.0
0,0.947264856,28,0,0.467171717,1187.0,4,0,0,0,0.0,0,0,0,0,0,0,0,1187.0,554.532828079,7.080026499922591
0,0.013916922,54,0,0.017655818,4700.0,7,0,0,0,2.0,0,0,0,1,0,0,0,1566.6666666666667,82.9823446,8.45553053102413
0,0.066347297,46,1,4480.0,0.0,6,0,2,0,0.0,1,0,1,0,1,0,1,0.0,0.0,0.0
0,0.502958087,57,0,6381.0,0.0,5,0,2,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,1.047495906,35,2,0.314566116,3871.0,8,0,2,1,3.0,0,0,3,1,1,1,0,967.75,1217.685435036,8.261526448396468
0,0.012586354,79,0,0.009596162,2500.0,11,0,0,0,0.0,0,0,0,0,0,0,0,2500.0,23.990405,7.824445930877619
0,0.543445655,46,0,0.267146571,5000.0,6,0,2,0,3.0,0,0,0,1,1,0,0,1250.0,1335.732855,8.517393171418904
0,0.026580302,79,0,1063.0,0.0,7,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.082317351,64,0,0.214426305,8636.0,29,0,1,0,1.0,0,0,0,1,1,0,0,4318.0,1851.78556998,9.063810579280286
0,0.292541492,74,0,0.164917541,2000.0,3,0,0,0,0.0,0,0,0,0,0,0,0,2000.0,329.835082,7.601402334583733
0,0.024240472,64,0,0.101514142,10500.0,20,0,1,0,0.0,0,0,0,0,1,0,0,10500.0,1065.898491,9.259225769705994
0,0.047650102,63,0,0.387956894,9000.0,6,0,2,0,0.0,0,0,0,0,1,0,0,9000.0,3491.612046,9.105090961257083
1,0.739146488,63,1,0.285156885,6150.0,12,0,0,0,1.0,0,0,1,1,0,0,0,3075.0,1753.71484275,8.724369949208368
0,0.186890655,54,0,0.655589124,3640.0,7,0,1,0,1.0,0,0,0,1,1,0,0,1820.0,2386.34441136,8.200013648175434
0,0.007501937,63,0,0.278226307,8050.0,13,0,2,0,3.0,0,0,0,1,1,0,0,2012.5,2239.72177135,8.993551586299981
0,0.522314625,45,0,0.290229092,14491.0,13,0,1,0,3.0,0,0,0,1,1,0,0,3622.75,4205.709772172,9.581352052014967
0,0.9999999,22,0,130.0,0.0,0,0,0,0,0.0,1,1,0,0,0,0,1,0.0,0.0,0.0
0,0.571604587,66,0,870.0,0.0,12,0,0,0,0.0,1,1,0,0,0,0,1,0.0,0.0,0.0
0,0.903231566,57,0,0.13080895,5228.0,10,0,0,0,0.0,0,0,0,0,0,0,0,5228.0,683.8691906,8.56197533418813
0,0.017043518,43,0,0.10821382,2300.0,6,0,0,0,1.0,0,0,0,1,0,0,0,1150.0,248.891786,7.741099090035366
0,0.060733396,61,0,0.008549573,20000.0,8,0,0,0,0.0,0,0,0,0,0,0,0,20000.0,170.99146,9.90353755128617
0,0.000582648,54,0,2028.0,0.0,13,0,1,0,1.0,1,0,0,1,1,0,1,0.0,0.0,0.0
0,0.003894686,90,0,876.0,0.0,11,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.250008365,60,0,2.086478612,7550.0,26,0,0,0,0.0,0,0,0,0,0,0,1,7550.0,15752.9135206,8.929435283803425
0,0.466334165,34,2,0.007495315,3201.0,3,0,0,0,0.0,0,0,2,0,0,0,0,3201.0,23.992503315,8.07153089355666
0,0.114588541,38,0,34.0,0.0,2,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.9999999,60,0,0.0,4200.0,0,0,0,0,0.0,0,0,0,0,0,0,0,4200.0,0.0,8.343077871169383
0,0.267905614,76,0,0.285452994,8200.0,12,0,0,0,0.0,0,0,0,0,0,0,0,8200.0,2340.7145508000003,9.012011377036412
0,0.029694361,76,0,0.070513488,9600.0,7,0,0,0,2.0,0,0,0,1,0,0,0,3200.0,676.9294848,9.169622538697624
0,0.305246317,39,0,0.188281635,10154.0,6,0,1,0,2.0,0,0,0,1,1,0,0,3384.6666666666665,1911.81172179,9.225721474014485
0,0.000685675,83,0,0.0,2719.442125263616,4,0,0,0,0.0,1,0,0,0,0,0,0,2719.442125263616,0.0,7.908549692133665
0,0.702493864,63,0,0.582162622,4697.0,8,0,2,0,1.0,0,0,0,1,1,0,0,2348.5,2734.417835534,8.454892165218858
0,0.742436041,52,0,0.414081023,9700.0,10,0,2,0,0.0,0,0,0,0,1,0,0,9700.0,4016.5859231,9.179984251961285
1,0.802417179,58,1,668.0,0.0,5,1,0,0,0.0,1,0,2,0,0,0,1,0.0,0.0,0.0
0,0.9999999,42,1,0.113421853,6250.0,3,3,0,1,2.0,0,0,5,1,0,0,0,2083.333333333333,708.8865812500001,8.740496729931813
0,0.134191514,63,0,926.5,1.0,9,0,1,0,0.0,0,0,0,0,1,0,1,1.0,926.5,0.6931471805599453
0,0.002556199,58,0,0.115826132,7752.0,17,0,0,0,2.0,0,0,0,1,0,0,0,2584.0,897.884175264,8.955835144218959
0,0.088845558,62,0,0.073772011,5394.0,5,0,0,0,0.0,0,0,0,0,0,0,0,5394.0,397.926227334,8.593227877692234
0,0.203947961,46,1,1.206516118,5800.0,12,1,4,0,2.0,0,0,2,1,1,0,1,1933.3333333333333,6997.793484399999,8.665785595466064
